"Step","test-model_132024 - Loss","test-model_132024 - Loss__MIN","test-model_132024 - Loss__MAX"
"182","0.13592910766601562","0.13592910766601562","0.13592910766601562"
"186","0.16086578369140625","0.16086578369140625","0.16086578369140625"
"188","0.13491058349609375","0.13491058349609375","0.13491058349609375"
"190","0.14373016357421875","0.14373016357421875","0.14373016357421875"
"192","0.1674652099609375","0.1674652099609375","0.1674652099609375"
"194","0.13325119018554688","0.13325119018554688","0.13325119018554688"
"196","0.1372222900390625","0.1372222900390625","0.1372222900390625"
"198","0.12801361083984375","0.12801361083984375","0.12801361083984375"
"200","0.14058685302734375","0.14058685302734375","0.14058685302734375"
"202","0.17365264892578125","0.17365264892578125","0.17365264892578125"
"204","0.17138671875","0.17138671875","0.17138671875"
"206","0.13365936279296875","0.13365936279296875","0.13365936279296875"
"208","0.1755523681640625","0.1755523681640625","0.1755523681640625"
"210","0.14661788940429688","0.14661788940429688","0.14661788940429688"
"214","0.135009765625","0.135009765625","0.135009765625"
"216","0.14403533935546875","0.14403533935546875","0.14403533935546875"
"218","0.1830596923828125","0.1830596923828125","0.1830596923828125"
"222","0.1391143798828125","0.1391143798828125","0.1391143798828125"
"224","0.15935516357421875","0.15935516357421875","0.15935516357421875"
"228","0.15169525146484375","0.15169525146484375","0.15169525146484375"
"232","0.130035400390625","0.130035400390625","0.130035400390625"
"234","0.15840911865234375","0.15840911865234375","0.15840911865234375"
"236","0.17626953125","0.17626953125","0.17626953125"
"240","0.14058685302734375","0.14058685302734375","0.14058685302734375"
"242","0.2030487060546875","0.2030487060546875","0.2030487060546875"
"244","0.18990325927734375","0.18990325927734375","0.18990325927734375"
"246","0.1308441162109375","0.1308441162109375","0.1308441162109375"
"248","0.14227676391601562","0.14227676391601562","0.14227676391601562"
"250","0.1114349365234375","0.1114349365234375","0.1114349365234375"
"252","0.1280670166015625","0.1280670166015625","0.1280670166015625"
"254","0.17832183837890625","0.17832183837890625","0.17832183837890625"
"256","0.15325164794921875","0.15325164794921875","0.15325164794921875"
"260","0.160797119140625","0.160797119140625","0.160797119140625"
"265","0.1591796875","0.1591796875","0.1591796875"
"269","0.16902923583984375","0.16902923583984375","0.16902923583984375"
"271","0.14656829833984375","0.14656829833984375","0.14656829833984375"
"273","0.15452194213867188","0.15452194213867188","0.15452194213867188"
"275","0.16098785400390625","0.16098785400390625","0.16098785400390625"
"279","0.16416549682617188","0.16416549682617188","0.16416549682617188"
"281","0.16414260864257812","0.16414260864257812","0.16414260864257812"
"287","0.1773681640625","0.1773681640625","0.1773681640625"
"289","0.12993621826171875","0.12993621826171875","0.12993621826171875"
"293","0.16448211669921875","0.16448211669921875","0.16448211669921875"
"295","0.13795852661132812","0.13795852661132812","0.13795852661132812"
"299","0.155517578125","0.155517578125","0.155517578125"
"301","0.1411285400390625","0.1411285400390625","0.1411285400390625"
"303","0.1667327880859375","0.1667327880859375","0.1667327880859375"
"307","0.1434173583984375","0.1434173583984375","0.1434173583984375"
"309","0.17173004150390625","0.17173004150390625","0.17173004150390625"
"311","0.18144989013671875","0.18144989013671875","0.18144989013671875"
"313","0.19736480712890625","0.19736480712890625","0.19736480712890625"
"315","0.1527099609375","0.1527099609375","0.1527099609375"
"317","0.156494140625","0.156494140625","0.156494140625"
"319","0.1058807373046875","0.1058807373046875","0.1058807373046875"
"321","0.13460540771484375","0.13460540771484375","0.13460540771484375"
"323","0.19621658325195312","0.19621658325195312","0.19621658325195312"
"327","0.13768768310546875","0.13768768310546875","0.13768768310546875"
"329","0.13161468505859375","0.13161468505859375","0.13161468505859375"
"331","0.1941680908203125","0.1941680908203125","0.1941680908203125"
"335","0.16689300537109375","0.16689300537109375","0.16689300537109375"
"337","0.15055084228515625","0.15055084228515625","0.15055084228515625"
"339","0.1705322265625","0.1705322265625","0.1705322265625"
"341","0.1414947509765625","0.1414947509765625","0.1414947509765625"
"343","0.1664581298828125","0.1664581298828125","0.1664581298828125"
"345","0.12691116333007812","0.12691116333007812","0.12691116333007812"
"347","0.18634033203125","0.18634033203125","0.18634033203125"
"349","0.11530303955078125","0.11530303955078125","0.11530303955078125"
"351","0.17877578735351562","0.17877578735351562","0.17877578735351562"
"353","0.15012359619140625","0.15012359619140625","0.15012359619140625"
"355","0.1606597900390625","0.1606597900390625","0.1606597900390625"
"357","0.1500091552734375","0.1500091552734375","0.1500091552734375"
"365","0.1796417236328125","0.1796417236328125","0.1796417236328125"
"367","0.1738128662109375","0.1738128662109375","0.1738128662109375"
"369","0.15784454345703125","0.15784454345703125","0.15784454345703125"
"371","0.11141204833984375","0.11141204833984375","0.11141204833984375"
"373","0.12066650390625","0.12066650390625","0.12066650390625"
"377","0.0926055908203125","0.0926055908203125","0.0926055908203125"
"381","0.10831451416015625","0.10831451416015625","0.10831451416015625"
"385","0.19133758544921875","0.19133758544921875","0.19133758544921875"
"387","0.1273651123046875","0.1273651123046875","0.1273651123046875"
"389","0.13949203491210938","0.13949203491210938","0.13949203491210938"
"391","0.12883377075195312","0.12883377075195312","0.12883377075195312"
"393","0.14865875244140625","0.14865875244140625","0.14865875244140625"
"395","0.16837310791015625","0.16837310791015625","0.16837310791015625"
"397","0.14121246337890625","0.14121246337890625","0.14121246337890625"
"405","0.114898681640625","0.114898681640625","0.114898681640625"
"407","0.13106536865234375","0.13106536865234375","0.13106536865234375"
"409","0.1131744384765625","0.1131744384765625","0.1131744384765625"
"411","0.14393234252929688","0.14393234252929688","0.14393234252929688"
"417","0.11611175537109375","0.11611175537109375","0.11611175537109375"
"421","0.12754058837890625","0.12754058837890625","0.12754058837890625"
"425","0.144989013671875","0.144989013671875","0.144989013671875"
"429","0.17752838134765625","0.17752838134765625","0.17752838134765625"
"435","0.15703582763671875","0.15703582763671875","0.15703582763671875"
"437","0.14128875732421875","0.14128875732421875","0.14128875732421875"
"441","0.119873046875","0.119873046875","0.119873046875"
"443","0.135223388671875","0.135223388671875","0.135223388671875"
"445","0.1313018798828125","0.1313018798828125","0.1313018798828125"
"447","0.15807342529296875","0.15807342529296875","0.15807342529296875"
"449","0.16909027099609375","0.16909027099609375","0.16909027099609375"
"451","0.12221527099609375","0.12221527099609375","0.12221527099609375"
"453","0.163055419921875","0.163055419921875","0.163055419921875"
"455","0.21901702880859375","0.21901702880859375","0.21901702880859375"
"457","0.18222808837890625","0.18222808837890625","0.18222808837890625"
"459","0.14759063720703125","0.14759063720703125","0.14759063720703125"
"461","0.16190338134765625","0.16190338134765625","0.16190338134765625"
"463","0.15079498291015625","0.15079498291015625","0.15079498291015625"
"465","0.13092803955078125","0.13092803955078125","0.13092803955078125"
"469","0.20182037353515625","0.20182037353515625","0.20182037353515625"
"471","0.16504669189453125","0.16504669189453125","0.16504669189453125"
"473","0.14472198486328125","0.14472198486328125","0.14472198486328125"
"475","0.14803314208984375","0.14803314208984375","0.14803314208984375"
"477","0.18289947509765625","0.18289947509765625","0.18289947509765625"
"479","0.17302703857421875","0.17302703857421875","0.17302703857421875"
"483","0.14435768127441406","0.14435768127441406","0.14435768127441406"
"485","0.1647491455078125","0.1647491455078125","0.1647491455078125"
"487","0.17687606811523438","0.17687606811523438","0.17687606811523438"
"489","0.14666366577148438","0.14666366577148438","0.14666366577148438"
"491","0.14519882202148438","0.14519882202148438","0.14519882202148438"
"495","0.1565704345703125","0.1565704345703125","0.1565704345703125"
"497","0.2105865478515625","0.2105865478515625","0.2105865478515625"
"499","0.13945388793945312","0.13945388793945312","0.13945388793945312"
"501","0.17552947998046875","0.17552947998046875","0.17552947998046875"
"503","0.1915435791015625","0.1915435791015625","0.1915435791015625"
"507","0.16753387451171875","0.16753387451171875","0.16753387451171875"
"509","0.12109375","0.12109375","0.12109375"
"511","0.13330841064453125","0.13330841064453125","0.13330841064453125"
"513","0.0929412841796875","0.0929412841796875","0.0929412841796875"
"515","0.1524200439453125","0.1524200439453125","0.1524200439453125"
"519","0.205963134765625","0.205963134765625","0.205963134765625"
"523","0.1460418701171875","0.1460418701171875","0.1460418701171875"
"525","0.1444549560546875","0.1444549560546875","0.1444549560546875"
"531","0.14898300170898438","0.14898300170898438","0.14898300170898438"
"533","0.15276336669921875","0.15276336669921875","0.15276336669921875"
"537","0.12179183959960938","0.12179183959960938","0.12179183959960938"
"541","0.14669036865234375","0.14669036865234375","0.14669036865234375"
"543","0.1920013427734375","0.1920013427734375","0.1920013427734375"
"545","0.2003326416015625","0.2003326416015625","0.2003326416015625"
"547","0.152313232421875","0.152313232421875","0.152313232421875"
"549","0.14347457885742188","0.14347457885742188","0.14347457885742188"
"551","0.17324066162109375","0.17324066162109375","0.17324066162109375"
"553","0.15872955322265625","0.15872955322265625","0.15872955322265625"
"555","0.12117767333984375","0.12117767333984375","0.12117767333984375"
"557","0.1687164306640625","0.1687164306640625","0.1687164306640625"
"559","0.17242431640625","0.17242431640625","0.17242431640625"
"561","0.162841796875","0.162841796875","0.162841796875"
"563","0.11876296997070312","0.11876296997070312","0.11876296997070312"
"567","0.16147994995117188","0.16147994995117188","0.16147994995117188"
"569","0.17404937744140625","0.17404937744140625","0.17404937744140625"
"575","0.13620758056640625","0.13620758056640625","0.13620758056640625"
"577","0.163360595703125","0.163360595703125","0.163360595703125"
"581","0.14000701904296875","0.14000701904296875","0.14000701904296875"
"583","0.1358795166015625","0.1358795166015625","0.1358795166015625"
"585","0.11181259155273438","0.11181259155273438","0.11181259155273438"
"587","0.15627288818359375","0.15627288818359375","0.15627288818359375"
"589","0.12664413452148438","0.12664413452148438","0.12664413452148438"
"591","0.1622467041015625","0.1622467041015625","0.1622467041015625"
"597","0.16690826416015625","0.16690826416015625","0.16690826416015625"
"601","0.14231109619140625","0.14231109619140625","0.14231109619140625"
"603","0.17241287231445312","0.17241287231445312","0.17241287231445312"
"605","0.10812759399414062","0.10812759399414062","0.10812759399414062"
"607","0.1777496337890625","0.1777496337890625","0.1777496337890625"
"609","0.16905975341796875","0.16905975341796875","0.16905975341796875"
"611","0.1791839599609375","0.1791839599609375","0.1791839599609375"
"613","0.17984771728515625","0.17984771728515625","0.17984771728515625"
"615","0.15559005737304688","0.15559005737304688","0.15559005737304688"
"617","0.189971923828125","0.189971923828125","0.189971923828125"
"619","0.1689910888671875","0.1689910888671875","0.1689910888671875"
"621","0.12681198120117188","0.12681198120117188","0.12681198120117188"
"629","0.1664276123046875","0.1664276123046875","0.1664276123046875"
"631","0.16509628295898438","0.16509628295898438","0.16509628295898438"
"633","0.159576416015625","0.159576416015625","0.159576416015625"
"635","0.11296653747558594","0.11296653747558594","0.11296653747558594"
"637","0.1332244873046875","0.1332244873046875","0.1332244873046875"
"639","0.15128326416015625","0.15128326416015625","0.15128326416015625"
"641","0.1595916748046875","0.1595916748046875","0.1595916748046875"
"643","0.136932373046875","0.136932373046875","0.136932373046875"
"645","0.15312957763671875","0.15312957763671875","0.15312957763671875"
"647","0.13556671142578125","0.13556671142578125","0.13556671142578125"
"651","0.158203125","0.158203125","0.158203125"
"653","0.1490325927734375","0.1490325927734375","0.1490325927734375"
"655","0.11737823486328125","0.11737823486328125","0.11737823486328125"
"657","0.14661026000976562","0.14661026000976562","0.14661026000976562"
"659","0.13522720336914062","0.13522720336914062","0.13522720336914062"
"661","0.1362152099609375","0.1362152099609375","0.1362152099609375"
"663","0.11121368408203125","0.11121368408203125","0.11121368408203125"
"665","0.12204742431640625","0.12204742431640625","0.12204742431640625"
"667","0.174224853515625","0.174224853515625","0.174224853515625"
"669","0.13976287841796875","0.13976287841796875","0.13976287841796875"
"671","0.15883636474609375","0.15883636474609375","0.15883636474609375"
"673","0.1130523681640625","0.1130523681640625","0.1130523681640625"
"675","0.199798583984375","0.199798583984375","0.199798583984375"
"677","0.15274810791015625","0.15274810791015625","0.15274810791015625"
"679","0.16469573974609375","0.16469573974609375","0.16469573974609375"
"681","0.15691757202148438","0.15691757202148438","0.15691757202148438"
"689","0.1222381591796875","0.1222381591796875","0.1222381591796875"
"695","0.10770416259765625","0.10770416259765625","0.10770416259765625"
"697","0.15457916259765625","0.15457916259765625","0.15457916259765625"
"699","0.1726531982421875","0.1726531982421875","0.1726531982421875"
"703","0.17926788330078125","0.17926788330078125","0.17926788330078125"
"707","0.1331787109375","0.1331787109375","0.1331787109375"
"711","0.19326019287109375","0.19326019287109375","0.19326019287109375"
"713","0.12036895751953125","0.12036895751953125","0.12036895751953125"
"721","0.13265228271484375","0.13265228271484375","0.13265228271484375"
"723","0.16193389892578125","0.16193389892578125","0.16193389892578125"
"725","0.16706085205078125","0.16706085205078125","0.16706085205078125"
"727","0.20694732666015625","0.20694732666015625","0.20694732666015625"
"731","0.14644813537597656","0.14644813537597656","0.14644813537597656"
"735","0.10281181335449219","0.10281181335449219","0.10281181335449219"
"737","0.12406158447265625","0.12406158447265625","0.12406158447265625"
"741","0.17696380615234375","0.17696380615234375","0.17696380615234375"
"743","0.10400390625","0.10400390625","0.10400390625"
"745","0.15775299072265625","0.15775299072265625","0.15775299072265625"
"747","0.13330078125","0.13330078125","0.13330078125"
"753","0.11753463745117188","0.11753463745117188","0.11753463745117188"
"755","0.179290771484375","0.179290771484375","0.179290771484375"
"757","0.150665283203125","0.150665283203125","0.150665283203125"
"759","0.1515960693359375","0.1515960693359375","0.1515960693359375"
"765","0.13927459716796875","0.13927459716796875","0.13927459716796875"
"767","0.16992950439453125","0.16992950439453125","0.16992950439453125"
"771","0.11913299560546875","0.11913299560546875","0.11913299560546875"
"777","0.13167190551757812","0.13167190551757812","0.13167190551757812"
"779","0.1262969970703125","0.1262969970703125","0.1262969970703125"
"781","0.1476287841796875","0.1476287841796875","0.1476287841796875"
"783","0.1158905029296875","0.1158905029296875","0.1158905029296875"
"785","0.1575164794921875","0.1575164794921875","0.1575164794921875"
"787","0.15239715576171875","0.15239715576171875","0.15239715576171875"
"794","0.15659332275390625","0.15659332275390625","0.15659332275390625"
"798","0.15004730224609375","0.15004730224609375","0.15004730224609375"
"800","0.15807342529296875","0.15807342529296875","0.15807342529296875"
"804","0.1369476318359375","0.1369476318359375","0.1369476318359375"
"806","0.1558380126953125","0.1558380126953125","0.1558380126953125"
"812","0.15538787841796875","0.15538787841796875","0.15538787841796875"
"814","0.1526641845703125","0.1526641845703125","0.1526641845703125"
"816","0.153411865234375","0.153411865234375","0.153411865234375"
"818","0.17134857177734375","0.17134857177734375","0.17134857177734375"
"822","0.15883255004882812","0.15883255004882812","0.15883255004882812"
"824","0.14632415771484375","0.14632415771484375","0.14632415771484375"
"826","0.19846343994140625","0.19846343994140625","0.19846343994140625"
"828","0.13485336303710938","0.13485336303710938","0.13485336303710938"
"832","0.18912506103515625","0.18912506103515625","0.18912506103515625"
"834","0.16538238525390625","0.16538238525390625","0.16538238525390625"
"838","0.13680267333984375","0.13680267333984375","0.13680267333984375"
"846","0.1452484130859375","0.1452484130859375","0.1452484130859375"
"850","0.1506805419921875","0.1506805419921875","0.1506805419921875"
"852","0.192352294921875","0.192352294921875","0.192352294921875"
"854","0.1234283447265625","0.1234283447265625","0.1234283447265625"
"856","0.1790008544921875","0.1790008544921875","0.1790008544921875"
"858","0.13441848754882812","0.13441848754882812","0.13441848754882812"
"860","0.1521759033203125","0.1521759033203125","0.1521759033203125"
"862","0.14917755126953125","0.14917755126953125","0.14917755126953125"
"864","0.18056106567382812","0.18056106567382812","0.18056106567382812"
"874","0.16374969482421875","0.16374969482421875","0.16374969482421875"
"876","0.107391357421875","0.107391357421875","0.107391357421875"
"884","0.11961746215820312","0.11961746215820312","0.11961746215820312"
"886","0.14319610595703125","0.14319610595703125","0.14319610595703125"
"888","0.1274566650390625","0.1274566650390625","0.1274566650390625"
"890","0.11025619506835938","0.11025619506835938","0.11025619506835938"
"892","0.192047119140625","0.192047119140625","0.192047119140625"
"894","0.13343429565429688","0.13343429565429688","0.13343429565429688"
"896","0.202056884765625","0.202056884765625","0.202056884765625"
"898","0.1468353271484375","0.1468353271484375","0.1468353271484375"
"904","0.2011260986328125","0.2011260986328125","0.2011260986328125"
"906","0.13886260986328125","0.13886260986328125","0.13886260986328125"
"908","0.1505889892578125","0.1505889892578125","0.1505889892578125"
"910","0.1951904296875","0.1951904296875","0.1951904296875"
"912","0.20497894287109375","0.20497894287109375","0.20497894287109375"
"914","0.15373992919921875","0.15373992919921875","0.15373992919921875"
"916","0.13713455200195312","0.13713455200195312","0.13713455200195312"
"918","0.14508056640625","0.14508056640625","0.14508056640625"
"920","0.15565109252929688","0.15565109252929688","0.15565109252929688"
"922","0.10182571411132812","0.10182571411132812","0.10182571411132812"
"924","0.21244049072265625","0.21244049072265625","0.21244049072265625"
"926","0.18828582763671875","0.18828582763671875","0.18828582763671875"
"928","0.20362472534179688","0.20362472534179688","0.20362472534179688"
"930","0.142730712890625","0.142730712890625","0.142730712890625"
"932","0.17421722412109375","0.17421722412109375","0.17421722412109375"
"934","0.18634033203125","0.18634033203125","0.18634033203125"
"938","0.1710662841796875","0.1710662841796875","0.1710662841796875"
"940","0.1722412109375","0.1722412109375","0.1722412109375"
"944","0.15472793579101562","0.15472793579101562","0.15472793579101562"
"946","0.1597137451171875","0.1597137451171875","0.1597137451171875"
"948","0.12189483642578125","0.12189483642578125","0.12189483642578125"
"950","0.14696502685546875","0.14696502685546875","0.14696502685546875"
"952","0.13005447387695312","0.13005447387695312","0.13005447387695312"
"954","0.19683837890625","0.19683837890625","0.19683837890625"
"958","0.15367889404296875","0.15367889404296875","0.15367889404296875"
"962","0.15711212158203125","0.15711212158203125","0.15711212158203125"
"964","0.13525009155273438","0.13525009155273438","0.13525009155273438"
"966","0.1879425048828125","0.1879425048828125","0.1879425048828125"
"968","0.09350967407226562","0.09350967407226562","0.09350967407226562"
"970","0.11510086059570312","0.11510086059570312","0.11510086059570312"
"972","0.14781951904296875","0.14781951904296875","0.14781951904296875"
"974","0.1510772705078125","0.1510772705078125","0.1510772705078125"
"978","0.1859130859375","0.1859130859375","0.1859130859375"
"980","0.17522430419921875","0.17522430419921875","0.17522430419921875"
"982","0.11370849609375","0.11370849609375","0.11370849609375"
"984","0.11977005004882812","0.11977005004882812","0.11977005004882812"
"986","0.11809539794921875","0.11809539794921875","0.11809539794921875"
"988","0.12607574462890625","0.12607574462890625","0.12607574462890625"
"990","0.1434783935546875","0.1434783935546875","0.1434783935546875"
"992","0.11603164672851562","0.11603164672851562","0.11603164672851562"
"994","0.10997200012207031","0.10997200012207031","0.10997200012207031"
"996","0.1618804931640625","0.1618804931640625","0.1618804931640625"
"998","0.15594482421875","0.15594482421875","0.15594482421875"
"1000","0.12233734130859375","0.12233734130859375","0.12233734130859375"
"1002","0.1336212158203125","0.1336212158203125","0.1336212158203125"
"1006","0.13115310668945312","0.13115310668945312","0.13115310668945312"
"1008","0.16188812255859375","0.16188812255859375","0.16188812255859375"
"1010","0.1549224853515625","0.1549224853515625","0.1549224853515625"
"1016","0.17195892333984375","0.17195892333984375","0.17195892333984375"
"1026","0.19474029541015625","0.19474029541015625","0.19474029541015625"
"1028","0.21710205078125","0.21710205078125","0.21710205078125"
"1030","0.1452178955078125","0.1452178955078125","0.1452178955078125"
"1032","0.14597702026367188","0.14597702026367188","0.14597702026367188"
"1034","0.1912384033203125","0.1912384033203125","0.1912384033203125"
"1038","0.18811798095703125","0.18811798095703125","0.18811798095703125"
"1042","0.12893295288085938","0.12893295288085938","0.12893295288085938"
"1044","0.15949249267578125","0.15949249267578125","0.15949249267578125"
"1046","0.1516265869140625","0.1516265869140625","0.1516265869140625"
"1048","0.170928955078125","0.170928955078125","0.170928955078125"
"1052","0.1676483154296875","0.1676483154296875","0.1676483154296875"
"1054","0.18772125244140625","0.18772125244140625","0.18772125244140625"
"1056","0.1654224395751953","0.1654224395751953","0.1654224395751953"
"1058","0.13360595703125","0.13360595703125","0.13360595703125"
"1060","0.15575408935546875","0.15575408935546875","0.15575408935546875"
"1062","0.16180038452148438","0.16180038452148438","0.16180038452148438"
"1064","0.1788482666015625","0.1788482666015625","0.1788482666015625"
"1066","0.110504150390625","0.110504150390625","0.110504150390625"
"1068","0.143829345703125","0.143829345703125","0.143829345703125"
"1070","0.13684844970703125","0.13684844970703125","0.13684844970703125"
"1072","0.15775299072265625","0.15775299072265625","0.15775299072265625"
"1074","0.19368743896484375","0.19368743896484375","0.19368743896484375"
"1076","0.18103790283203125","0.18103790283203125","0.18103790283203125"
"1078","0.1860504150390625","0.1860504150390625","0.1860504150390625"
"1080","0.12528228759765625","0.12528228759765625","0.12528228759765625"
"1082","0.13607025146484375","0.13607025146484375","0.13607025146484375"
"1088","0.16080856323242188","0.16080856323242188","0.16080856323242188"
"1090","0.1419219970703125","0.1419219970703125","0.1419219970703125"
"1094","0.12518310546875","0.12518310546875","0.12518310546875"
"1102","0.15007400512695312","0.15007400512695312","0.15007400512695312"
"1104","0.16666412353515625","0.16666412353515625","0.16666412353515625"
"1106","0.16971588134765625","0.16971588134765625","0.16971588134765625"
"1108","0.16510009765625","0.16510009765625","0.16510009765625"
"1112","0.1345062255859375","0.1345062255859375","0.1345062255859375"
"1114","0.14876174926757812","0.14876174926757812","0.14876174926757812"
"1116","0.19611358642578125","0.19611358642578125","0.19611358642578125"
"1118","0.13184738159179688","0.13184738159179688","0.13184738159179688"
"1124","0.12948226928710938","0.12948226928710938","0.12948226928710938"
"1130","0.1314105987548828","0.1314105987548828","0.1314105987548828"
"1132","0.14746665954589844","0.14746665954589844","0.14746665954589844"
"1134","0.11066055297851562","0.11066055297851562","0.11066055297851562"
"1136","0.137451171875","0.137451171875","0.137451171875"
"1138","0.19268035888671875","0.19268035888671875","0.19268035888671875"
"1140","0.14363861083984375","0.14363861083984375","0.14363861083984375"
"1144","0.1544952392578125","0.1544952392578125","0.1544952392578125"
"1152","0.2015380859375","0.2015380859375","0.2015380859375"
"1154","0.1512908935546875","0.1512908935546875","0.1512908935546875"
"1156","0.09110260009765625","0.09110260009765625","0.09110260009765625"
"1158","0.14510345458984375","0.14510345458984375","0.14510345458984375"
"1160","0.12178802490234375","0.12178802490234375","0.12178802490234375"
"1162","0.14865875244140625","0.14865875244140625","0.14865875244140625"
"1166","0.14297866821289062","0.14297866821289062","0.14297866821289062"
"1168","0.15362548828125","0.15362548828125","0.15362548828125"
"1170","0.1264190673828125","0.1264190673828125","0.1264190673828125"
"1172","0.147918701171875","0.147918701171875","0.147918701171875"
"1174","0.14879989624023438","0.14879989624023438","0.14879989624023438"
"1176","0.1357574462890625","0.1357574462890625","0.1357574462890625"
"1178","0.1666259765625","0.1666259765625","0.1666259765625"
"1180","0.130096435546875","0.130096435546875","0.130096435546875"
"1182","0.16464614868164062","0.16464614868164062","0.16464614868164062"
"1184","0.18304443359375","0.18304443359375","0.18304443359375"
"1186","0.14051055908203125","0.14051055908203125","0.14051055908203125"
"1188","0.129058837890625","0.129058837890625","0.129058837890625"
