"Step","test-model_251519 - Loss","test-model_251519 - Loss__MIN","test-model_251519 - Loss__MAX"
"284","0.14041519165039062","0.14041519165039062","0.14041519165039062"
"286","0.1504364013671875","0.1504364013671875","0.1504364013671875"
"290","0.11143302917480469","0.11143302917480469","0.11143302917480469"
"292","0.1545257568359375","0.1545257568359375","0.1545257568359375"
"296","0.15648651123046875","0.15648651123046875","0.15648651123046875"
"298","0.2172698974609375","0.2172698974609375","0.2172698974609375"
"300","0.17635345458984375","0.17635345458984375","0.17635345458984375"
"304","0.13098526000976562","0.13098526000976562","0.13098526000976562"
"306","0.1390228271484375","0.1390228271484375","0.1390228271484375"
"308","0.14179229736328125","0.14179229736328125","0.14179229736328125"
"312","0.10823822021484375","0.10823822021484375","0.10823822021484375"
"314","0.178619384765625","0.178619384765625","0.178619384765625"
"318","0.13533782958984375","0.13533782958984375","0.13533782958984375"
"324","0.13338851928710938","0.13338851928710938","0.13338851928710938"
"326","0.12237167358398438","0.12237167358398438","0.12237167358398438"
"332","0.18164825439453125","0.18164825439453125","0.18164825439453125"
"334","0.16892623901367188","0.16892623901367188","0.16892623901367188"
"340","0.14330291748046875","0.14330291748046875","0.14330291748046875"
"342","0.17242431640625","0.17242431640625","0.17242431640625"
"344","0.14986038208007812","0.14986038208007812","0.14986038208007812"
"346","0.170684814453125","0.170684814453125","0.170684814453125"
"348","0.1695556640625","0.1695556640625","0.1695556640625"
"350","0.1885223388671875","0.1885223388671875","0.1885223388671875"
"354","0.183990478515625","0.183990478515625","0.183990478515625"
"368","0.1263713836669922","0.1263713836669922","0.1263713836669922"
"370","0.17127227783203125","0.17127227783203125","0.17127227783203125"
"374","0.1923370361328125","0.1923370361328125","0.1923370361328125"
"378","0.14743804931640625","0.14743804931640625","0.14743804931640625"
"384","0.13938522338867188","0.13938522338867188","0.13938522338867188"
"388","0.13205718994140625","0.13205718994140625","0.13205718994140625"
"392","0.142791748046875","0.142791748046875","0.142791748046875"
"394","0.0951080322265625","0.0951080322265625","0.0951080322265625"
"418","0.10382843017578125","0.10382843017578125","0.10382843017578125"
"422","0.1849365234375","0.1849365234375","0.1849365234375"
"426","0.12787246704101562","0.12787246704101562","0.12787246704101562"
"442","0.10901641845703125","0.10901641845703125","0.10901641845703125"
"446","0.129425048828125","0.129425048828125","0.129425048828125"
"448","0.1795654296875","0.1795654296875","0.1795654296875"
"450","0.18071746826171875","0.18071746826171875","0.18071746826171875"
"452","0.20148849487304688","0.20148849487304688","0.20148849487304688"
"454","0.1610260009765625","0.1610260009765625","0.1610260009765625"
"458","0.1380615234375","0.1380615234375","0.1380615234375"
"460","0.153167724609375","0.153167724609375","0.153167724609375"
"466","0.12913894653320312","0.12913894653320312","0.12913894653320312"
"468","0.150665283203125","0.150665283203125","0.150665283203125"
"470","0.12619400024414062","0.12619400024414062","0.12619400024414062"
"480","0.17155075073242188","0.17155075073242188","0.17155075073242188"
"486","0.13479232788085938","0.13479232788085938","0.13479232788085938"
"488","0.15703392028808594","0.15703392028808594","0.15703392028808594"
"492","0.140228271484375","0.140228271484375","0.140228271484375"
"497","0.18060302734375","0.18060302734375","0.18060302734375"
"501","0.12723541259765625","0.12723541259765625","0.12723541259765625"
"509","0.14960479736328125","0.14960479736328125","0.14960479736328125"
"511","0.11106109619140625","0.11106109619140625","0.11106109619140625"
"519","0.166107177734375","0.166107177734375","0.166107177734375"
"533","0.14083099365234375","0.14083099365234375","0.14083099365234375"
"537","0.17971420288085938","0.17971420288085938","0.17971420288085938"
"541","0.11798095703125","0.11798095703125","0.11798095703125"
"547","0.1321868896484375","0.1321868896484375","0.1321868896484375"
"549","0.20416259765625","0.20416259765625","0.20416259765625"
"555","0.12218475341796875","0.12218475341796875","0.12218475341796875"
"557","0.14281463623046875","0.14281463623046875","0.14281463623046875"
"563","0.14113616943359375","0.14113616943359375","0.14113616943359375"
"569","0.13873291015625","0.13873291015625","0.13873291015625"
"581","0.1353302001953125","0.1353302001953125","0.1353302001953125"
"585","0.1977691650390625","0.1977691650390625","0.1977691650390625"
"591","0.1486663818359375","0.1486663818359375","0.1486663818359375"
"603","0.14566802978515625","0.14566802978515625","0.14566802978515625"
"607","0.18637847900390625","0.18637847900390625","0.18637847900390625"
"609","0.17086029052734375","0.17086029052734375","0.17086029052734375"
"611","0.21654510498046875","0.21654510498046875","0.21654510498046875"
"613","0.126861572265625","0.126861572265625","0.126861572265625"
"619","0.2252655029296875","0.2252655029296875","0.2252655029296875"
"621","0.18332672119140625","0.18332672119140625","0.18332672119140625"
"629","0.17899703979492188","0.17899703979492188","0.17899703979492188"
"631","0.1598663330078125","0.1598663330078125","0.1598663330078125"
"635","0.1593475341796875","0.1593475341796875","0.1593475341796875"
"637","0.145263671875","0.145263671875","0.145263671875"
"641","0.14278411865234375","0.14278411865234375","0.14278411865234375"
"651","0.13726806640625","0.13726806640625","0.13726806640625"
"663","0.1776275634765625","0.1776275634765625","0.1776275634765625"
"665","0.1468048095703125","0.1468048095703125","0.1468048095703125"
"673","0.1338348388671875","0.1338348388671875","0.1338348388671875"
"675","0.12512969970703125","0.12512969970703125","0.12512969970703125"
"677","0.12438583374023438","0.12438583374023438","0.12438583374023438"
"689","0.13397216796875","0.13397216796875","0.13397216796875"
"695","0.16136932373046875","0.16136932373046875","0.16136932373046875"
"699","0.14896774291992188","0.14896774291992188","0.14896774291992188"
"703","0.1767578125","0.1767578125","0.1767578125"
"707","0.08500289916992188","0.08500289916992188","0.08500289916992188"
"713","0.14406585693359375","0.14406585693359375","0.14406585693359375"
"723","0.14507293701171875","0.14507293701171875","0.14507293701171875"
"725","0.1380157470703125","0.1380157470703125","0.1380157470703125"
"731","0.1277008056640625","0.1277008056640625","0.1277008056640625"
"735","0.15581512451171875","0.15581512451171875","0.15581512451171875"
"737","0.14658355712890625","0.14658355712890625","0.14658355712890625"
"741","0.14166259765625","0.14166259765625","0.14166259765625"
"745","0.13624191284179688","0.13624191284179688","0.13624191284179688"
"755","0.1762542724609375","0.1762542724609375","0.1762542724609375"
"757","0.1417083740234375","0.1417083740234375","0.1417083740234375"
"765","0.179718017578125","0.179718017578125","0.179718017578125"
"779","0.121002197265625","0.121002197265625","0.121002197265625"
"781","0.16707611083984375","0.16707611083984375","0.16707611083984375"
"785","0.13740921020507812","0.13740921020507812","0.13740921020507812"
"791","0.18599700927734375","0.18599700927734375","0.18599700927734375"
"795","0.1609344482421875","0.1609344482421875","0.1609344482421875"
"803","0.16556549072265625","0.16556549072265625","0.16556549072265625"
"811","0.1882476806640625","0.1882476806640625","0.1882476806640625"
"813","0.1304931640625","0.1304931640625","0.1304931640625"
"815","0.16020965576171875","0.16020965576171875","0.16020965576171875"
"821","0.15018463134765625","0.15018463134765625","0.15018463134765625"
"829","0.16237258911132812","0.16237258911132812","0.16237258911132812"
"851","0.153594970703125","0.153594970703125","0.153594970703125"
"853","0.1739959716796875","0.1739959716796875","0.1739959716796875"
"855","0.11467742919921875","0.11467742919921875","0.11467742919921875"
"857","0.14311599731445312","0.14311599731445312","0.14311599731445312"
"861","0.1363677978515625","0.1363677978515625","0.1363677978515625"
"871","0.12956619262695312","0.12956619262695312","0.12956619262695312"
"883","0.15576171875","0.15576171875","0.15576171875"
"885","0.17476654052734375","0.17476654052734375","0.17476654052734375"
"895","0.138519287109375","0.138519287109375","0.138519287109375"
"903","0.12926864624023438","0.12926864624023438","0.12926864624023438"
"909","0.179107666015625","0.179107666015625","0.179107666015625"
"911","0.14862823486328125","0.14862823486328125","0.14862823486328125"
"915","0.12080001831054688","0.12080001831054688","0.12080001831054688"
"917","0.12239837646484375","0.12239837646484375","0.12239837646484375"
"921","0.14410018920898438","0.14410018920898438","0.14410018920898438"
"923","0.10052490234375","0.10052490234375","0.10052490234375"
"925","0.2037353515625","0.2037353515625","0.2037353515625"
"927","0.15407562255859375","0.15407562255859375","0.15407562255859375"
"931","0.13051605224609375","0.13051605224609375","0.13051605224609375"
"937","0.16223907470703125","0.16223907470703125","0.16223907470703125"
"941","0.12274932861328125","0.12274932861328125","0.12274932861328125"
"945","0.1772308349609375","0.1772308349609375","0.1772308349609375"
"951","0.18150711059570312","0.18150711059570312","0.18150711059570312"
"955","0.14327239990234375","0.14327239990234375","0.14327239990234375"
"965","0.18541717529296875","0.18541717529296875","0.18541717529296875"
"967","0.14626312255859375","0.14626312255859375","0.14626312255859375"
"977","0.10516357421875","0.10516357421875","0.10516357421875"
"979","0.15239715576171875","0.15239715576171875","0.15239715576171875"
"981","0.13181304931640625","0.13181304931640625","0.13181304931640625"
"989","0.126129150390625","0.126129150390625","0.126129150390625"
"991","0.1501312255859375","0.1501312255859375","0.1501312255859375"
"993","0.1683349609375","0.1683349609375","0.1683349609375"
"995","0.169342041015625","0.169342041015625","0.169342041015625"
"997","0.1599578857421875","0.1599578857421875","0.1599578857421875"
"999","0.11803436279296875","0.11803436279296875","0.11803436279296875"
"1003","0.17150115966796875","0.17150115966796875","0.17150115966796875"
"1005","0.14778900146484375","0.14778900146484375","0.14778900146484375"
"1007","0.17954254150390625","0.17954254150390625","0.17954254150390625"
"1013","0.1364593505859375","0.1364593505859375","0.1364593505859375"
"1023","0.169464111328125","0.169464111328125","0.169464111328125"
"1025","0.19855499267578125","0.19855499267578125","0.19855499267578125"
"1027","0.14958953857421875","0.14958953857421875","0.14958953857421875"
"1029","0.11507034301757812","0.11507034301757812","0.11507034301757812"
"1031","0.14703750610351562","0.14703750610351562","0.14703750610351562"
"1035","0.13620758056640625","0.13620758056640625","0.13620758056640625"
"1039","0.15344619750976562","0.15344619750976562","0.15344619750976562"
"1053","0.18004608154296875","0.18004608154296875","0.18004608154296875"
"1055","0.17894744873046875","0.17894744873046875","0.17894744873046875"
"1065","0.14026641845703125","0.14026641845703125","0.14026641845703125"
"1069","0.13119888305664062","0.13119888305664062","0.13119888305664062"
"1075","0.12468719482421875","0.12468719482421875","0.12468719482421875"
"1085","0.1581573486328125","0.1581573486328125","0.1581573486328125"
"1087","0.16226959228515625","0.16226959228515625","0.16226959228515625"
"1091","0.2086639404296875","0.2086639404296875","0.2086639404296875"
"1099","0.1041412353515625","0.1041412353515625","0.1041412353515625"
"1101","0.1589202880859375","0.1589202880859375","0.1589202880859375"
"1103","0.14922332763671875","0.14922332763671875","0.14922332763671875"
"1105","0.1451416015625","0.1451416015625","0.1451416015625"
"1121","0.1422119140625","0.1422119140625","0.1422119140625"
"1129","0.20479965209960938","0.20479965209960938","0.20479965209960938"
"1131","0.14339447021484375","0.14339447021484375","0.14339447021484375"
"1137","0.10441970825195312","0.10441970825195312","0.10441970825195312"
"1149","0.13888931274414062","0.13888931274414062","0.13888931274414062"
"1151","0.1417388916015625","0.1417388916015625","0.1417388916015625"
"1155","0.13629150390625","0.13629150390625","0.13629150390625"
"1157","0.13010025024414062","0.13010025024414062","0.13010025024414062"
"1163","0.13471221923828125","0.13471221923828125","0.13471221923828125"
"1165","0.13823699951171875","0.13823699951171875","0.13823699951171875"
"1167","0.13834381103515625","0.13834381103515625","0.13834381103515625"
"1169","0.13300704956054688","0.13300704956054688","0.13300704956054688"
"1171","0.13387298583984375","0.13387298583984375","0.13387298583984375"
"1173","0.16802215576171875","0.16802215576171875","0.16802215576171875"
"1175","0.1279144287109375","0.1279144287109375","0.1279144287109375"
"1179","0.14263916015625","0.14263916015625","0.14263916015625"
"1183","0.16189193725585938","0.16189193725585938","0.16189193725585938"
"1185","0.15006256103515625","0.15006256103515625","0.15006256103515625"
"1187","0.17559051513671875","0.17559051513671875","0.17559051513671875"
"1191","0.14677810668945312","0.14677810668945312","0.14677810668945312"
"1193","0.155609130859375","0.155609130859375","0.155609130859375"
"1195","0.1928253173828125","0.1928253173828125","0.1928253173828125"
"1197","0.141143798828125","0.141143798828125","0.141143798828125"
"1199","0.14620590209960938","0.14620590209960938","0.14620590209960938"
"1209","0.17122650146484375","0.17122650146484375","0.17122650146484375"
"1213","0.17039871215820312","0.17039871215820312","0.17039871215820312"
"1217","0.13671875","0.13671875","0.13671875"
"1219","0.12116241455078125","0.12116241455078125","0.12116241455078125"
"1227","0.13665771484375","0.13665771484375","0.13665771484375"
"1229","0.153594970703125","0.153594970703125","0.153594970703125"
"1233","0.16808319091796875","0.16808319091796875","0.16808319091796875"
"1235","0.12474822998046875","0.12474822998046875","0.12474822998046875"
"1239","0.10682296752929688","0.10682296752929688","0.10682296752929688"
"1245","0.16567230224609375","0.16567230224609375","0.16567230224609375"
"1247","0.1927642822265625","0.1927642822265625","0.1927642822265625"
"1251","0.1404876708984375","0.1404876708984375","0.1404876708984375"
"1253","0.14571380615234375","0.14571380615234375","0.14571380615234375"
"1257","0.158660888671875","0.158660888671875","0.158660888671875"
"1269","0.14443206787109375","0.14443206787109375","0.14443206787109375"
"1271","0.16595458984375","0.16595458984375","0.16595458984375"
"1273","0.11753082275390625","0.11753082275390625","0.11753082275390625"
"1287","0.1534271240234375","0.1534271240234375","0.1534271240234375"
"1289","0.1394805908203125","0.1394805908203125","0.1394805908203125"
"1293","0.09972381591796875","0.09972381591796875","0.09972381591796875"
"1295","0.13872528076171875","0.13872528076171875","0.13872528076171875"
"1297","0.14087677001953125","0.14087677001953125","0.14087677001953125"
"1299","0.13996124267578125","0.13996124267578125","0.13996124267578125"
"1301","0.17681121826171875","0.17681121826171875","0.17681121826171875"
"1303","0.11613845825195312","0.11613845825195312","0.11613845825195312"
"1305","0.1268157958984375","0.1268157958984375","0.1268157958984375"
"1307","0.14142608642578125","0.14142608642578125","0.14142608642578125"
"1325","0.2111663818359375","0.2111663818359375","0.2111663818359375"
"1327","0.12853240966796875","0.12853240966796875","0.12853240966796875"
"1335","0.12178802490234375","0.12178802490234375","0.12178802490234375"
"1337","0.12459564208984375","0.12459564208984375","0.12459564208984375"
"1343","0.1457977294921875","0.1457977294921875","0.1457977294921875"
"1351","0.1717987060546875","0.1717987060546875","0.1717987060546875"
"1353","0.17798614501953125","0.17798614501953125","0.17798614501953125"
"1367","0.15293121337890625","0.15293121337890625","0.15293121337890625"
"1373","0.12735748291015625","0.12735748291015625","0.12735748291015625"
"1383","0.14678192138671875","0.14678192138671875","0.14678192138671875"
"1385","0.17391204833984375","0.17391204833984375","0.17391204833984375"
"1387","0.16620635986328125","0.16620635986328125","0.16620635986328125"
"1391","0.1597900390625","0.1597900390625","0.1597900390625"
"1395","0.1282958984375","0.1282958984375","0.1282958984375"
"1401","0.14420700073242188","0.14420700073242188","0.14420700073242188"
"1405","0.13856887817382812","0.13856887817382812","0.13856887817382812"
"1407","0.18362808227539062","0.18362808227539062","0.18362808227539062"
"1427","0.15267181396484375","0.15267181396484375","0.15267181396484375"
"1431","0.1582489013671875","0.1582489013671875","0.1582489013671875"
"1439","0.15216827392578125","0.15216827392578125","0.15216827392578125"
"1441","0.153472900390625","0.153472900390625","0.153472900390625"
"1445","0.1737060546875","0.1737060546875","0.1737060546875"
"1449","0.12347984313964844","0.12347984313964844","0.12347984313964844"
"1453","0.244659423828125","0.244659423828125","0.244659423828125"
"1455","0.14699554443359375","0.14699554443359375","0.14699554443359375"
"1459","0.10686492919921875","0.10686492919921875","0.10686492919921875"
"1463","0.1627044677734375","0.1627044677734375","0.1627044677734375"
"1469","0.1911773681640625","0.1911773681640625","0.1911773681640625"
"1494","0.1619415283203125","0.1619415283203125","0.1619415283203125"
"1496","0.10924530029296875","0.10924530029296875","0.10924530029296875"
"1508","0.14688873291015625","0.14688873291015625","0.14688873291015625"
"1514","0.11316680908203125","0.11316680908203125","0.11316680908203125"
"1520","0.15952301025390625","0.15952301025390625","0.15952301025390625"
"1524","0.17156982421875","0.17156982421875","0.17156982421875"
"1526","0.13356781005859375","0.13356781005859375","0.13356781005859375"
"1530","0.1266021728515625","0.1266021728515625","0.1266021728515625"
"1532","0.14252471923828125","0.14252471923828125","0.14252471923828125"
"1542","0.15428543090820312","0.15428543090820312","0.15428543090820312"
"1544","0.122100830078125","0.122100830078125","0.122100830078125"
"1550","0.157318115234375","0.157318115234375","0.157318115234375"
"1552","0.11998748779296875","0.11998748779296875","0.11998748779296875"
"1556","0.12785720825195312","0.12785720825195312","0.12785720825195312"
"1568","0.13062286376953125","0.13062286376953125","0.13062286376953125"
"1582","0.1358642578125","0.1358642578125","0.1358642578125"
"1584","0.11125946044921875","0.11125946044921875","0.11125946044921875"
"1594","0.1926116943359375","0.1926116943359375","0.1926116943359375"
"1608","0.1079254150390625","0.1079254150390625","0.1079254150390625"
"1614","0.1768035888671875","0.1768035888671875","0.1768035888671875"
"1618","0.17009353637695312","0.17009353637695312","0.17009353637695312"
"1620","0.111480712890625","0.111480712890625","0.111480712890625"
"1630","0.14545440673828125","0.14545440673828125","0.14545440673828125"
"1658","0.1663055419921875","0.1663055419921875","0.1663055419921875"
"1660","0.13891220092773438","0.13891220092773438","0.13891220092773438"
"1670","0.18761062622070312","0.18761062622070312","0.18761062622070312"
"1680","0.1942291259765625","0.1942291259765625","0.1942291259765625"
"1682","0.17437744140625","0.17437744140625","0.17437744140625"
"1684","0.17316055297851562","0.17316055297851562","0.17316055297851562"
"1702","0.11554336547851562","0.11554336547851562","0.11554336547851562"
"1712","0.175262451171875","0.175262451171875","0.175262451171875"
"1714","0.17340850830078125","0.17340850830078125","0.17340850830078125"
"1720","0.113861083984375","0.113861083984375","0.113861083984375"
"1728","0.10193634033203125","0.10193634033203125","0.10193634033203125"
"1732","0.17050933837890625","0.17050933837890625","0.17050933837890625"
"1746","0.13251876831054688","0.13251876831054688","0.13251876831054688"
"1752","0.1411590576171875","0.1411590576171875","0.1411590576171875"
"1756","0.15155792236328125","0.15155792236328125","0.15155792236328125"
"1760","0.14940261840820312","0.14940261840820312","0.14940261840820312"
"1762","0.16257858276367188","0.16257858276367188","0.16257858276367188"
"1768","0.218505859375","0.218505859375","0.218505859375"
"1770","0.1177825927734375","0.1177825927734375","0.1177825927734375"
"1774","0.148345947265625","0.148345947265625","0.148345947265625"
"1776","0.1397705078125","0.1397705078125","0.1397705078125"
"1782","0.17634963989257812","0.17634963989257812","0.17634963989257812"
"1788","0.16422271728515625","0.16422271728515625","0.16422271728515625"
"1796","0.13028717041015625","0.13028717041015625","0.13028717041015625"
"1802","0.144927978515625","0.144927978515625","0.144927978515625"
"1806","0.20285415649414062","0.20285415649414062","0.20285415649414062"
"1812","0.17598342895507812","0.17598342895507812","0.17598342895507812"
"1816","0.18392181396484375","0.18392181396484375","0.18392181396484375"
"1818","0.154571533203125","0.154571533203125","0.154571533203125"
"1824","0.1515350341796875","0.1515350341796875","0.1515350341796875"
"1830","0.1358184814453125","0.1358184814453125","0.1358184814453125"
"1832","0.16682815551757812","0.16682815551757812","0.16682815551757812"
"1838","0.133087158203125","0.133087158203125","0.133087158203125"
"1844","0.142181396484375","0.142181396484375","0.142181396484375"
"1846","0.13770294189453125","0.13770294189453125","0.13770294189453125"
"1848","0.0964813232421875","0.0964813232421875","0.0964813232421875"
"1854","0.11383438110351562","0.11383438110351562","0.11383438110351562"
"1856","0.157318115234375","0.157318115234375","0.157318115234375"
"1868","0.11717987060546875","0.11717987060546875","0.11717987060546875"
"1882","0.14904022216796875","0.14904022216796875","0.14904022216796875"
"1884","0.136871337890625","0.136871337890625","0.136871337890625"
"1892","0.1256561279296875","0.1256561279296875","0.1256561279296875"
"1896","0.1703643798828125","0.1703643798828125","0.1703643798828125"
"1898","0.119903564453125","0.119903564453125","0.119903564453125"
"1900","0.1603546142578125","0.1603546142578125","0.1603546142578125"
"1902","0.1717071533203125","0.1717071533203125","0.1717071533203125"
"1904","0.1790771484375","0.1790771484375","0.1790771484375"
"1912","0.16473770141601562","0.16473770141601562","0.16473770141601562"
"1914","0.10730171203613281","0.10730171203613281","0.10730171203613281"
"1918","0.12462615966796875","0.12462615966796875","0.12462615966796875"
"1922","0.1590728759765625","0.1590728759765625","0.1590728759765625"
"1928","0.11529922485351562","0.11529922485351562","0.11529922485351562"
"1930","0.15452194213867188","0.15452194213867188","0.15452194213867188"
"1934","0.14746856689453125","0.14746856689453125","0.14746856689453125"
"1948","0.1535797119140625","0.1535797119140625","0.1535797119140625"
"1952","0.13304901123046875","0.13304901123046875","0.13304901123046875"
"1956","0.13384628295898438","0.13384628295898438","0.13384628295898438"
"1960","0.13996505737304688","0.13996505737304688","0.13996505737304688"
"1966","0.1402740478515625","0.1402740478515625","0.1402740478515625"
"1974","0.14583587646484375","0.14583587646484375","0.14583587646484375"
"1982","0.143890380859375","0.143890380859375","0.143890380859375"
"1984","0.111175537109375","0.111175537109375","0.111175537109375"
"1986","0.13101959228515625","0.13101959228515625","0.13101959228515625"
"1992","0.126922607421875","0.126922607421875","0.126922607421875"
"1998","0.15450668334960938","0.15450668334960938","0.15450668334960938"
"2000","0.14627838134765625","0.14627838134765625","0.14627838134765625"
"2002","0.1612091064453125","0.1612091064453125","0.1612091064453125"
"2006","0.16571807861328125","0.16571807861328125","0.16571807861328125"
"2008","0.1481781005859375","0.1481781005859375","0.1481781005859375"
"2010","0.1610107421875","0.1610107421875","0.1610107421875"
"2014","0.15774917602539062","0.15774917602539062","0.15774917602539062"
"2020","0.13179779052734375","0.13179779052734375","0.13179779052734375"
"2022","0.12671279907226562","0.12671279907226562","0.12671279907226562"
"2024","0.15570831298828125","0.15570831298828125","0.15570831298828125"
"2026","0.11986923217773438","0.11986923217773438","0.11986923217773438"
"2028","0.18198394775390625","0.18198394775390625","0.18198394775390625"
"2030","0.17387771606445312","0.17387771606445312","0.17387771606445312"
"2034","0.13544464111328125","0.13544464111328125","0.13544464111328125"
"2042","0.1716766357421875","0.1716766357421875","0.1716766357421875"
"2044","0.14398956298828125","0.14398956298828125","0.14398956298828125"
"2046","0.2096099853515625","0.2096099853515625","0.2096099853515625"
"2054","0.10918426513671875","0.10918426513671875","0.10918426513671875"
"2056","0.14592742919921875","0.14592742919921875","0.14592742919921875"
"2058","0.18276214599609375","0.18276214599609375","0.18276214599609375"
"2060","0.14054489135742188","0.14054489135742188","0.14054489135742188"
"2062","0.14567947387695312","0.14567947387695312","0.14567947387695312"
"2066","0.14704513549804688","0.14704513549804688","0.14704513549804688"
"2082","0.13995361328125","0.13995361328125","0.13995361328125"
"2086","0.12799835205078125","0.12799835205078125","0.12799835205078125"
"2088","0.15427780151367188","0.15427780151367188","0.15427780151367188"
"2090","0.15709686279296875","0.15709686279296875","0.15709686279296875"
"2094","0.1851806640625","0.1851806640625","0.1851806640625"
"2102","0.12476348876953125","0.12476348876953125","0.12476348876953125"
"2104","0.13797760009765625","0.13797760009765625","0.13797760009765625"
"2112","0.12423324584960938","0.12423324584960938","0.12423324584960938"
"2114","0.14244842529296875","0.14244842529296875","0.14244842529296875"
"2116","0.17658233642578125","0.17658233642578125","0.17658233642578125"
"2118","0.12974166870117188","0.12974166870117188","0.12974166870117188"
"2122","0.12593841552734375","0.12593841552734375","0.12593841552734375"
"2126","0.15288543701171875","0.15288543701171875","0.15288543701171875"
"2128","0.1938018798828125","0.1938018798828125","0.1938018798828125"
"2130","0.155059814453125","0.155059814453125","0.155059814453125"
"2134","0.18067169189453125","0.18067169189453125","0.18067169189453125"
"2136","0.12445068359375","0.12445068359375","0.12445068359375"
"2138","0.1332836151123047","0.1332836151123047","0.1332836151123047"
"2146","0.18227005004882812","0.18227005004882812","0.18227005004882812"
"2152","0.19368743896484375","0.19368743896484375","0.19368743896484375"
"2154","0.14283370971679688","0.14283370971679688","0.14283370971679688"
"2162","0.20093536376953125","0.20093536376953125","0.20093536376953125"
"2168","0.1766510009765625","0.1766510009765625","0.1766510009765625"
"2174","0.19875335693359375","0.19875335693359375","0.19875335693359375"
"2180","0.127593994140625","0.127593994140625","0.127593994140625"
"2186","0.15016937255859375","0.15016937255859375","0.15016937255859375"
"2198","0.1637115478515625","0.1637115478515625","0.1637115478515625"
"2200","0.16082000732421875","0.16082000732421875","0.16082000732421875"
