"Step","test-model_051324 - Train RMSE (meters)","test-model_051324 - Train RMSE (meters)__MIN","test-model_051324 - Train RMSE (meters)__MAX"
"5275","2086.0173499436432","2086.0173499436432","2086.0173499436432"
"5279","2151.467354304506","2151.467354304506","2151.467354304506"
"5285","1810.8331645304845","1810.8331645304845","1810.8331645304845"
"5287","2572.013807896337","2572.013807896337","2572.013807896337"
"5289","1209.7067500523888","1209.7067500523888","1209.7067500523888"
"5291","3463.370550799809","3463.370550799809","3463.370550799809"
"5293","1309.2832741439809","1309.2832741439809","1309.2832741439809"
"5299","2189.94429810332","2189.94429810332","2189.94429810332"
"5303","2534.055173898358","2534.055173898358","2534.055173898358"
"5305","3344.809538097429","3344.809538097429","3344.809538097429"
"5309","2632.3976784208394","2632.3976784208394","2632.3976784208394"
"5311","2197.2586737628762","2197.2586737628762","2197.2586737628762"
"5317","1778.5355481146823","1778.5355481146823","1778.5355481146823"
"5319","2121.195609806536","2121.195609806536","2121.195609806536"
"5321","1971.8032352307598","1971.8032352307598","1971.8032352307598"
"5323","1377.9677717648974","1377.9677717648974","1377.9677717648974"
"5325","2673.863189890889","2673.863189890889","2673.863189890889"
"5327","1855.3948638660709","1855.3948638660709","1855.3948638660709"
"5329","2594.911947005984","2594.911947005984","2594.911947005984"
"5331","1099.2872196500314","1099.2872196500314","1099.2872196500314"
"5333","1838.2951127164713","1838.2951127164713","1838.2951127164713"
"5335","1892.3770809569087","1892.3770809569087","1892.3770809569087"
"5337","2206.334535800093","2206.334535800093","2206.334535800093"
"5339","2539.786015643179","2539.786015643179","2539.786015643179"
"5341","2169.945820591307","2169.945820591307","2169.945820591307"
"5345","2922.735740235283","2922.735740235283","2922.735740235283"
"5351","1853.6777887665226","1853.6777887665226","1853.6777887665226"
"5353","1362.8811454060599","1362.8811454060599","1362.8811454060599"
"5355","3115.552927788687","3115.552927788687","3115.552927788687"
"5357","4247.073708798438","4247.073708798438","4247.073708798438"
"5361","1982.4632161156605","1982.4632161156605","1982.4632161156605"
"5363","2084.3958926547834","2084.3958926547834","2084.3958926547834"
"5367","1240.9808322999104","1240.9808322999104","1240.9808322999104"
"5371","1618.9959177250846","1618.9959177250846","1618.9959177250846"
"5373","2135.3543474051353","2135.3543474051353","2135.3543474051353"
"5377","2307.753382540953","2307.753382540953","2307.753382540953"
"5379","2096.1769791272554","2096.1769791272554","2096.1769791272554"
"5385","1977.516739330746","1977.516739330746","1977.516739330746"
"5387","1782.1772320334694","1782.1772320334694","1782.1772320334694"
"5389","2668.9676562315094","2668.9676562315094","2668.9676562315094"
"5395","2083.517374413224","2083.517374413224","2083.517374413224"
"5399","2757.3419336959437","2757.3419336959437","2757.3419336959437"
"5401","1962.2064223564068","1962.2064223564068","1962.2064223564068"
"5403","1501.6293939502193","1501.6293939502193","1501.6293939502193"
"5407","2541.2142512503856","2541.2142512503856","2541.2142512503856"
"5409","3434.2067288523713","3434.2067288523713","3434.2067288523713"
"5411","2679.8729345816446","2679.8729345816446","2679.8729345816446"
"5413","2386.4394085329504","2386.4394085329504","2386.4394085329504"
"5415","1349.4490709068891","1349.4490709068891","1349.4490709068891"
"5417","1369.7444982590514","1369.7444982590514","1369.7444982590514"
"5419","1925.730466656674","1925.730466656674","1925.730466656674"
"5421","1750.7361392193302","1750.7361392193302","1750.7361392193302"
"5425","1880.8014841964857","1880.8014841964857","1880.8014841964857"
"5427","2200.1588211385892","2200.1588211385892","2200.1588211385892"
"5429","1537.4523250430007","1537.4523250430007","1537.4523250430007"
"5431","2118.874722160351","2118.874722160351","2118.874722160351"
"5435","1876.7100721613906","1876.7100721613906","1876.7100721613906"
"5437","1237.3344429852068","1237.3344429852068","1237.3344429852068"
"5439","2631.393423724758","2631.393423724758","2631.393423724758"
"5441","1847.748203691165","1847.748203691165","1847.748203691165"
"5443","1840.6855283412326","1840.6855283412326","1840.6855283412326"
"5445","2634.885221104171","2634.885221104171","2634.885221104171"
"5447","1497.7697790075476","1497.7697790075476","1497.7697790075476"
"5449","3236.612559534811","3236.612559534811","3236.612559534811"
"5451","1960.8524045680115","1960.8524045680115","1960.8524045680115"
"5457","530.4480944728704","530.4480944728704","530.4480944728704"
"5461","2333.3580581314427","2333.3580581314427","2333.3580581314427"
"5463","1884.8490325972612","1884.8490325972612","1884.8490325972612"
"5465","1279.234193037935","1279.234193037935","1279.234193037935"
"5467","4179.450411623216","4179.450411623216","4179.450411623216"
"5469","1490.1494343199672","1490.1494343199672","1490.1494343199672"
"5475","1981.3500875469103","1981.3500875469103","1981.3500875469103"
"5477","2538.6137932658667","2538.6137932658667","2538.6137932658667"
"5481","2251.4115283604237","2251.4115283604237","2251.4115283604237"
"5483","1717.2550071866003","1717.2550071866003","1717.2550071866003"
"5487","3382.941686264668","3382.941686264668","3382.941686264668"
"5489","3221.8365638282835","3221.8365638282835","3221.8365638282835"
"5493","2041.2096360275184","2041.2096360275184","2041.2096360275184"
"5495","1421.2544313158724","1421.2544313158724","1421.2544313158724"
"5497","2356.2208433143337","2356.2208433143337","2356.2208433143337"
"5507","1814.5931588164938","1814.5931588164938","1814.5931588164938"
"5509","2383.2514624327555","2383.2514624327555","2383.2514624327555"
"5511","2600.5182776708184","2600.5182776708184","2600.5182776708184"
"5514","2218.6735166879894","2218.6735166879894","2218.6735166879894"
"5516","2490.6493944387794","2490.6493944387794","2490.6493944387794"
"5518","1920.3320799435405","1920.3320799435405","1920.3320799435405"
"5520","1578.8908978923405","1578.8908978923405","1578.8908978923405"
"5526","1519.8055402224043","1519.8055402224043","1519.8055402224043"
"5528","3038.0556650103495","3038.0556650103495","3038.0556650103495"
"5530","2319.591467985683","2319.591467985683","2319.591467985683"
"5532","1675.3761273088357","1675.3761273088357","1675.3761273088357"
"5534","2445.781297200572","2445.781297200572","2445.781297200572"
"5536","1657.1071898717682","1657.1071898717682","1657.1071898717682"
"5540","1293.3024842962973","1293.3024842962973","1293.3024842962973"
"5544","2228.662353954223","2228.662353954223","2228.662353954223"
"5546","1041.5070878421566","1041.5070878421566","1041.5070878421566"
"5548","1395.4651053896494","1395.4651053896494","1395.4651053896494"
"5550","1426.6392334129666","1426.6392334129666","1426.6392334129666"
"5552","1737.7476998478442","1737.7476998478442","1737.7476998478442"
"5554","754.8412987667863","754.8412987667863","754.8412987667863"
"5556","1804.1008288819853","1804.1008288819853","1804.1008288819853"
"5558","2247.3596239911813","2247.3596239911813","2247.3596239911813"
"5560","3033.092700645573","3033.092700645573","3033.092700645573"
"5564","1680.8885893165655","1680.8885893165655","1680.8885893165655"
"5566","1510.5839888751077","1510.5839888751077","1510.5839888751077"
"5568","2820.09001300759","2820.09001300759","2820.09001300759"
"5570","994.8410309864798","994.8410309864798","994.8410309864798"
"5574","1625.9010686904194","1625.9010686904194","1625.9010686904194"
"5576","2024.7419342975932","2024.7419342975932","2024.7419342975932"
"5578","3393.0568192637916","3393.0568192637916","3393.0568192637916"
"5582","2036.3406434324713","2036.3406434324713","2036.3406434324713"
"5590","1136.3997880376141","1136.3997880376141","1136.3997880376141"
"5592","2732.3741404226944","2732.3741404226944","2732.3741404226944"
"5594","1743.5191030664625","1743.5191030664625","1743.5191030664625"
"5596","1696.577211282144","1696.577211282144","1696.577211282144"
"5598","2812.6500672464804","2812.6500672464804","2812.6500672464804"
"5600","1926.3987141311034","1926.3987141311034","1926.3987141311034"
"5604","1882.4626510519545","1882.4626510519545","1882.4626510519545"
"5606","901.2956353219328","901.2956353219328","901.2956353219328"
"5608","2006.8889341758668","2006.8889341758668","2006.8889341758668"
"5610","1329.2894447829703","1329.2894447829703","1329.2894447829703"
"5612","1317.293937518658","1317.293937518658","1317.293937518658"
"5616","2376.3863100079006","2376.3863100079006","2376.3863100079006"
"5618","2257.329783596777","2257.329783596777","2257.329783596777"
"5620","2250.2558748134434","2250.2558748134434","2250.2558748134434"
"5624","1997.6576335545635","1997.6576335545635","1997.6576335545635"
"5628","2482.9993517973153","2482.9993517973153","2482.9993517973153"
"5632","2462.865513212977","2462.865513212977","2462.865513212977"
"5636","2214.043373396805","2214.043373396805","2214.043373396805"
"5638","1932.550399266184","1932.550399266184","1932.550399266184"
"5640","2332.5594139402724","2332.5594139402724","2332.5594139402724"
"5642","2383.400266103177","2383.400266103177","2383.400266103177"
"5644","1548.7594829804727","1548.7594829804727","1548.7594829804727"
"5646","3256.82884570126","3256.82884570126","3256.82884570126"
"5648","1694.8244121774505","1694.8244121774505","1694.8244121774505"
"5650","2111.7996479758667","2111.7996479758667","2111.7996479758667"
"5654","1163.4838567008508","1163.4838567008508","1163.4838567008508"
"5658","1488.6953823983256","1488.6953823983256","1488.6953823983256"
"5662","2506.518508435684","2506.518508435684","2506.518508435684"
"5668","2173.0273743556263","2173.0273743556263","2173.0273743556263"
"5672","1624.9113058680666","1624.9113058680666","1624.9113058680666"
"5676","1035.7764023883037","1035.7764023883037","1035.7764023883037"
"5678","1836.4138695376944","1836.4138695376944","1836.4138695376944"
"5680","2232.3790084714874","2232.3790084714874","2232.3790084714874"
"5682","3425.9100077496028","3425.9100077496028","3425.9100077496028"
"5684","2513.0722883948847","2513.0722883948847","2513.0722883948847"
"5688","1414.9311121905064","1414.9311121905064","1414.9311121905064"
"5690","2376.9942368624884","2376.9942368624884","2376.9942368624884"
"5692","2651.050611954282","2651.050611954282","2651.050611954282"
"5694","3269.0728252434897","3269.0728252434897","3269.0728252434897"
"5696","3323.7135802515627","3323.7135802515627","3323.7135802515627"
"5700","2542.3506939352233","2542.3506939352233","2542.3506939352233"
"5702","3165.917382666348","3165.917382666348","3165.917382666348"
"5704","2168.831524704567","2168.831524704567","2168.831524704567"
"5706","1848.4151181037282","1848.4151181037282","1848.4151181037282"
"5708","1353.173503050481","1353.173503050481","1353.173503050481"
"5710","1170.1440743439305","1170.1440743439305","1170.1440743439305"
"5712","2788.495569818297","2788.495569818297","2788.495569818297"
"5714","1393.292253319693","1393.292253319693","1393.292253319693"
"5718","2397.899238004961","2397.899238004961","2397.899238004961"
"5724","1807.9932021133518","1807.9932021133518","1807.9932021133518"
"5726","2703.2362523640863","2703.2362523640863","2703.2362523640863"
"5728","2528.0988647090817","2528.0988647090817","2528.0988647090817"
"5730","2306.4743001406623","2306.4743001406623","2306.4743001406623"
"5732","2384.0976595039206","2384.0976595039206","2384.0976595039206"
"5736","2643.9305331768232","2643.9305331768232","2643.9305331768232"
"5738","2255.3637401843307","2255.3637401843307","2255.3637401843307"
"5740","2127.7039308787853","2127.7039308787853","2127.7039308787853"
"5742","3084.316793818213","3084.316793818213","3084.316793818213"
"5744","1775.2889136124284","1775.2889136124284","1775.2889136124284"
"5746","1192.8793133559038","1192.8793133559038","1192.8793133559038"
"5748","2017.3213311557636","2017.3213311557636","2017.3213311557636"
"5750","2382.8929355990717","2382.8929355990717","2382.8929355990717"
"5752","2510.0232893786597","2510.0232893786597","2510.0232893786597"
"5754","1843.599402209425","1843.599402209425","1843.599402209425"
"5758","1434.1343528235104","1434.1343528235104","1434.1343528235104"
"5760","1740.5925343634458","1740.5925343634458","1740.5925343634458"
"5766","6576.79726074467","6576.79726074467","6576.79726074467"
"5770","2037.4842488083748","2037.4842488083748","2037.4842488083748"
"5772","2020.4377344294003","2020.4377344294003","2020.4377344294003"
"5774","2397.4627244247336","2397.4627244247336","2397.4627244247336"
"5776","3287.0118324463137","3287.0118324463137","3287.0118324463137"
"5780","2449.5764779881038","2449.5764779881038","2449.5764779881038"
"5782","3424.2080416763256","3424.2080416763256","3424.2080416763256"
"5784","791.3524887619434","791.3524887619434","791.3524887619434"
"5786","1428.5968388166584","1428.5968388166584","1428.5968388166584"
"5790","2107.086618111119","2107.086618111119","2107.086618111119"
"5792","1839.9407994941669","1839.9407994941669","1839.9407994941669"
"5796","985.1837601326007","985.1837601326007","985.1837601326007"
"5798","2972.8985962099114","2972.8985962099114","2972.8985962099114"
"5800","1340.193263584939","1340.193263584939","1340.193263584939"
"5802","1489.3738748319652","1489.3738748319652","1489.3738748319652"
"5804","1857.517115641173","1857.517115641173","1857.517115641173"
"5808","3525.6163295023175","3525.6163295023175","3525.6163295023175"
"5812","3321.654104817383","3321.654104817383","3321.654104817383"
"5814","1133.3067818630311","1133.3067818630311","1133.3067818630311"
"5816","2640.1005003956298","2640.1005003956298","2640.1005003956298"
"5818","2419.003969111977","2419.003969111977","2419.003969111977"
"5820","3159.4997049353565","3159.4997049353565","3159.4997049353565"
"5824","1044.3330157246053","1044.3330157246053","1044.3330157246053"
"5826","1553.896523066898","1553.896523066898","1553.896523066898"
"5828","1389.8423435575028","1389.8423435575028","1389.8423435575028"
"5830","1183.4226915864901","1183.4226915864901","1183.4226915864901"
"5834","915.1644178120126","915.1644178120126","915.1644178120126"
"5836","1256.7806365111244","1256.7806365111244","1256.7806365111244"
"5838","982.3113032279891","982.3113032279891","982.3113032279891"
"5840","1693.3913992347252","1693.3913992347252","1693.3913992347252"
"5844","1260.2476927564555","1260.2476927564555","1260.2476927564555"
"5846","1759.101077483704","1759.101077483704","1759.101077483704"
"5848","1831.2755197237577","1831.2755197237577","1831.2755197237577"
"5852","1809.6144661043108","1809.6144661043108","1809.6144661043108"
"5854","1941.495125806694","1941.495125806694","1941.495125806694"
"5856","2257.970507415643","2257.970507415643","2257.970507415643"
"5860","1819.7574260338467","1819.7574260338467","1819.7574260338467"
"5864","2419.2345746173287","2419.2345746173287","2419.2345746173287"
"5866","1340.9266863786747","1340.9266863786747","1340.9266863786747"
"5868","1683.7958615060347","1683.7958615060347","1683.7958615060347"
"5870","1596.7830426189844","1596.7830426189844","1596.7830426189844"
"5872","1716.4450600689595","1716.4450600689595","1716.4450600689595"
"5874","1494.109832845303","1494.109832845303","1494.109832845303"
"5876","2218.391752199887","2218.391752199887","2218.391752199887"
"5878","2798.495659577925","2798.495659577925","2798.495659577925"
"5888","1697.4054175819635","1697.4054175819635","1697.4054175819635"
"5890","2103.4767551071723","2103.4767551071723","2103.4767551071723"
"5894","1465.9693525916105","1465.9693525916105","1465.9693525916105"
"5898","2777.741276315767","2777.741276315767","2777.741276315767"
"5900","1978.8826981327832","1978.8826981327832","1978.8826981327832"
"5902","1800.7142060681306","1800.7142060681306","1800.7142060681306"
"5904","2027.4175656208076","2027.4175656208076","2027.4175656208076"
"5908","1724.7559451659984","1724.7559451659984","1724.7559451659984"
"5910","1999.4194931727138","1999.4194931727138","1999.4194931727138"
"5912","1906.2044419644824","1906.2044419644824","1906.2044419644824"
"5914","1845.6998956238283","1845.6998956238283","1845.6998956238283"
"5916","1837.9030460339275","1837.9030460339275","1837.9030460339275"
"5918","1451.2993562751346","1451.2993562751346","1451.2993562751346"
"5920","1901.9369516803429","1901.9369516803429","1901.9369516803429"
"5922","1398.504902904203","1398.504902904203","1398.504902904203"
"5928","2631.1309379769064","2631.1309379769064","2631.1309379769064"
"5930","1288.1096294731688","1288.1096294731688","1288.1096294731688"
"5932","1793.593125511451","1793.593125511451","1793.593125511451"
"5934","2514.0584605429317","2514.0584605429317","2514.0584605429317"
"5938","2068.559516250612","2068.559516250612","2068.559516250612"
"5940","2940.743502135501","2940.743502135501","2940.743502135501"
"5944","1920.1473906936042","1920.1473906936042","1920.1473906936042"
"5946","2321.4893984816485","2321.4893984816485","2321.4893984816485"
"5948","2705.1595131649437","2705.1595131649437","2705.1595131649437"
"5950","3371.095394341873","3371.095394341873","3371.095394341873"
"5952","1925.011092005393","1925.011092005393","1925.011092005393"
"5954","1681.2553407449518","1681.2553407449518","1681.2553407449518"
"5956","2114.1981684705147","2114.1981684705147","2114.1981684705147"
"5958","1855.7843391667036","1855.7843391667036","1855.7843391667036"
"5962","3158.392594409728","3158.392594409728","3158.392594409728"
"5964","1817.1120369642936","1817.1120369642936","1817.1120369642936"
"5966","898.393443312788","898.393443312788","898.393443312788"
"5968","2551.7180564168857","2551.7180564168857","2551.7180564168857"
"5974","2361.7946268070773","2361.7946268070773","2361.7946268070773"
"5976","2710.6657744004483","2710.6657744004483","2710.6657744004483"
"5978","3254.5405910994677","3254.5405910994677","3254.5405910994677"
"5980","1512.540948526293","1512.540948526293","1512.540948526293"
"5982","2101.9056316597203","2101.9056316597203","2101.9056316597203"
"5986","3632.670163883503","3632.670163883503","3632.670163883503"
"5988","2340.2529694581444","2340.2529694581444","2340.2529694581444"
"5990","2335.673562898314","2335.673562898314","2335.673562898314"
"5992","2478.6957839888564","2478.6957839888564","2478.6957839888564"
"5994","1028.2737525767475","1028.2737525767475","1028.2737525767475"
"5996","2143.2793859729695","2143.2793859729695","2143.2793859729695"
"5998","3675.9546626146875","3675.9546626146875","3675.9546626146875"
"6002","2797.9020252303894","2797.9020252303894","2797.9020252303894"
"6004","1599.9209318331","1599.9209318331","1599.9209318331"
"6006","1897.480919890288","1897.480919890288","1897.480919890288"
"6010","2229.6815074153105","2229.6815074153105","2229.6815074153105"
"6012","1642.6355667140156","1642.6355667140156","1642.6355667140156"
"6018","1308.6878329944811","1308.6878329944811","1308.6878329944811"
"6020","3071.2073092352293","3071.2073092352293","3071.2073092352293"
"6022","1396.4283538465572","1396.4283538465572","1396.4283538465572"
"6030","1240.8471283371061","1240.8471283371061","1240.8471283371061"
"6032","2263.8412557036095","2263.8412557036095","2263.8412557036095"
"6034","1217.2750402979698","1217.2750402979698","1217.2750402979698"
"6036","1804.5826092908462","1804.5826092908462","1804.5826092908462"
"6041","2213.188292776059","2213.188292776059","2213.188292776059"
"6043","1695.992432321987","1695.992432321987","1695.992432321987"
"6045","2361.8608730405467","2361.8608730405467","2361.8608730405467"
"6047","2095.429273703832","2095.429273703832","2095.429273703832"
"6049","1091.9861962050525","1091.9861962050525","1091.9861962050525"
"6051","3014.082133465029","3014.082133465029","3014.082133465029"
"6059","2519.668457080407","2519.668457080407","2519.668457080407"
"6061","1732.1707447816939","1732.1707447816939","1732.1707447816939"
"6063","2017.9231575760336","2017.9231575760336","2017.9231575760336"
"6065","2923.6624752968273","2923.6624752968273","2923.6624752968273"
"6067","1593.6352347210552","1593.6352347210552","1593.6352347210552"
"6071","1362.2393985539843","1362.2393985539843","1362.2393985539843"
"6073","2558.772830665607","2558.772830665607","2558.772830665607"
"6075","2623.2780928402185","2623.2780928402185","2623.2780928402185"
"6077","1882.2338710926833","1882.2338710926833","1882.2338710926833"
"6081","2129.2742139960733","2129.2742139960733","2129.2742139960733"
"6083","1842.64156191107","1842.64156191107","1842.64156191107"
"6087","1759.6411729810395","1759.6411729810395","1759.6411729810395"
"6089","1706.7488626640031","1706.7488626640031","1706.7488626640031"
"6093","2082.5574542726004","2082.5574542726004","2082.5574542726004"
"6095","1747.098217779161","1747.098217779161","1747.098217779161"
"6097","2270.8095227022695","2270.8095227022695","2270.8095227022695"
"6099","1756.7664318743964","1756.7664318743964","1756.7664318743964"
"6101","1593.8271990011826","1593.8271990011826","1593.8271990011826"
"6103","3858.870029232364","3858.870029232364","3858.870029232364"
"6105","2506.6537527079736","2506.6537527079736","2506.6537527079736"
"6107","1923.376117411697","1923.376117411697","1923.376117411697"
"6109","1262.2068836794974","1262.2068836794974","1262.2068836794974"
"6117","787.4415444541129","787.4415444541129","787.4415444541129"
"6119","2940.5688072697526","2940.5688072697526","2940.5688072697526"
"6123","1771.0122317285384","1771.0122317285384","1771.0122317285384"
"6127","1301.143418261146","1301.143418261146","1301.143418261146"
"6129","3380.1624410577247","3380.1624410577247","3380.1624410577247"
"6131","2147.0370496645587","2147.0370496645587","2147.0370496645587"
"6133","3019.3555714182135","3019.3555714182135","3019.3555714182135"
"6135","1434.0838288454058","1434.0838288454058","1434.0838288454058"
"6137","2989.4159693286247","2989.4159693286247","2989.4159693286247"
"6139","2135.8637903774065","2135.8637903774065","2135.8637903774065"
"6141","2372.398052291307","2372.398052291307","2372.398052291307"
"6143","1497.8394196859126","1497.8394196859126","1497.8394196859126"
"6145","1040.6577370050695","1040.6577370050695","1040.6577370050695"
"6147","1725.6690686963652","1725.6690686963652","1725.6690686963652"
"6149","2689.5782729696416","2689.5782729696416","2689.5782729696416"
"6151","2112.861242529029","2112.861242529029","2112.861242529029"
"6153","1537.2306019773057","1537.2306019773057","1537.2306019773057"
"6155","2949.752632979566","2949.752632979566","2949.752632979566"
"6157","1078.4939310917123","1078.4939310917123","1078.4939310917123"
"6159","2330.0699903757054","2330.0699903757054","2330.0699903757054"
"6161","1352.2932882827668","1352.2932882827668","1352.2932882827668"
"6167","1344.6538762856205","1344.6538762856205","1344.6538762856205"
"6169","1215.3223848860484","1215.3223848860484","1215.3223848860484"
"6173","1328.644861128494","1328.644861128494","1328.644861128494"
"6175","2963.9793010290077","2963.9793010290077","2963.9793010290077"
"6179","1542.6043792445575","1542.6043792445575","1542.6043792445575"
"6181","2304.182158849784","2304.182158849784","2304.182158849784"
"6183","1827.5323176037828","1827.5323176037828","1827.5323176037828"
"6187","3228.956595119953","3228.956595119953","3228.956595119953"
"6189","2374.8307920712687","2374.8307920712687","2374.8307920712687"
"6195","2374.9694571287896","2374.9694571287896","2374.9694571287896"
"6199","2066.0550949472185","2066.0550949472185","2066.0550949472185"
"6201","1636.1887308077703","1636.1887308077703","1636.1887308077703"
"6205","1553.5745806654224","1553.5745806654224","1553.5745806654224"
"6207","2554.5530954638216","2554.5530954638216","2554.5530954638216"
"6209","1510.8242937300822","1510.8242937300822","1510.8242937300822"
"6211","1453.6725366295375","1453.6725366295375","1453.6725366295375"
"6213","665.6988053192321","665.6988053192321","665.6988053192321"
"6215","2531.6844261275646","2531.6844261275646","2531.6844261275646"
"6217","1458.8564902231146","1458.8564902231146","1458.8564902231146"
"6219","2298.9830444562313","2298.9830444562313","2298.9830444562313"
"6221","2737.5947524355292","2737.5947524355292","2737.5947524355292"
"6227","3257.1400696273754","3257.1400696273754","3257.1400696273754"
"6229","1957.7442857529584","1957.7442857529584","1957.7442857529584"
"6231","1893.7854675396075","1893.7854675396075","1893.7854675396075"
"6235","2484.188294742578","2484.188294742578","2484.188294742578"
"6237","921.9448742005576","921.9448742005576","921.9448742005576"
"6239","1828.2353376037677","1828.2353376037677","1828.2353376037677"
"6241","2944.4466438800064","2944.4466438800064","2944.4466438800064"
"6247","1452.3415145323295","1452.3415145323295","1452.3415145323295"
"6249","1796.5230389751957","1796.5230389751957","1796.5230389751957"
"6253","1774.262702629281","1774.262702629281","1774.262702629281"
"6255","2008.9793766500266","2008.9793766500266","2008.9793766500266"
"6257","1275.6700282721456","1275.6700282721456","1275.6700282721456"
"6259","2454.240709239234","2454.240709239234","2454.240709239234"
"6261","1678.813440767336","1678.813440767336","1678.813440767336"
"6263","790.4543769341805","790.4543769341805","790.4543769341805"
"6267","1318.8774362568158","1318.8774362568158","1318.8774362568158"
"6269","2224.360012449839","2224.360012449839","2224.360012449839"
"6271","2056.435193473418","2056.435193473418","2056.435193473418"
"6273","3012.3054091338854","3012.3054091338854","3012.3054091338854"
"6275","1377.0175134200263","1377.0175134200263","1377.0175134200263"
"6277","1929.5999916404833","1929.5999916404833","1929.5999916404833"
"6279","2411.7840999329064","2411.7840999329064","2411.7840999329064"
"6281","1898.9393724704057","1898.9393724704057","1898.9393724704057"
"6283","2715.1645498307507","2715.1645498307507","2715.1645498307507"
"6285","2477.775598526171","2477.775598526171","2477.775598526171"
"6287","1918.9709377761826","1918.9709377761826","1918.9709377761826"
"6289","1720.6195395321015","1720.6195395321015","1720.6195395321015"
"6291","2191.68127173524","2191.68127173524","2191.68127173524"
"6295","1538.3685624358407","1538.3685624358407","1538.3685624358407"
"6299","2039.3801255414537","2039.3801255414537","2039.3801255414537"
"6301","1541.1764914284493","1541.1764914284493","1541.1764914284493"
"6303","2835.41983091097","2835.41983091097","2835.41983091097"
"6305","1857.8422824727866","1857.8422824727866","1857.8422824727866"
"6307","1342.9967521158114","1342.9967521158114","1342.9967521158114"
"6309","4166.172673823727","4166.172673823727","4166.172673823727"
"6311","1791.4768694181032","1791.4768694181032","1791.4768694181032"
"6313","1903.2529268035573","1903.2529268035573","1903.2529268035573"
"6317","1447.231333502674","1447.231333502674","1447.231333502674"
"6319","2239.2559459094564","2239.2559459094564","2239.2559459094564"
"6321","1376.2717894796344","1376.2717894796344","1376.2717894796344"
"6323","1693.2095678077785","1693.2095678077785","1693.2095678077785"
"6325","3371.92420410939","3371.92420410939","3371.92420410939"
"6327","1917.6981904111967","1917.6981904111967","1917.6981904111967"
"6329","1799.1491107988197","1799.1491107988197","1799.1491107988197"
"6331","1964.9914748550473","1964.9914748550473","1964.9914748550473"
"6335","1398.3027084218163","1398.3027084218163","1398.3027084218163"
"6337","2716.768255021312","2716.768255021312","2716.768255021312"
"6339","2317.9282484125797","2317.9282484125797","2317.9282484125797"
"6345","1480.0642814804316","1480.0642814804316","1480.0642814804316"
"6347","2079.781524573354","2079.781524573354","2079.781524573354"
"6349","1626.089052083749","1626.089052083749","1626.089052083749"
"6351","2050.7118576662006","2050.7118576662006","2050.7118576662006"
"6355","2613.4669490232864","2613.4669490232864","2613.4669490232864"
"6357","1794.1671160621925","1794.1671160621925","1794.1671160621925"
"6359","2232.7184071345755","2232.7184071345755","2232.7184071345755"
"6361","2173.982647307609","2173.982647307609","2173.982647307609"
"6363","1763.4610444004136","1763.4610444004136","1763.4610444004136"
"6365","2282.905774622866","2282.905774622866","2282.905774622866"
"6367","2091.517713851796","2091.517713851796","2091.517713851796"
"6369","1452.8189793214751","1452.8189793214751","1452.8189793214751"
"6371","1277.8330574425092","1277.8330574425092","1277.8330574425092"
"6373","1334.2808663445203","1334.2808663445203","1334.2808663445203"
"6375","1993.3545677131576","1993.3545677131576","1993.3545677131576"
"6377","2348.364578759593","2348.364578759593","2348.364578759593"
"6383","4566.213285547625","4566.213285547625","4566.213285547625"
"6387","1460.5142826954318","1460.5142826954318","1460.5142826954318"
"6389","1546.9272151958223","1546.9272151958223","1546.9272151958223"
"6391","2286.967269040039","2286.967269040039","2286.967269040039"
"6393","1307.9718635110978","1307.9718635110978","1307.9718635110978"
"6395","1874.3967039372358","1874.3967039372358","1874.3967039372358"
"6397","1642.3411703030506","1642.3411703030506","1642.3411703030506"
"6401","1994.6509445261631","1994.6509445261631","1994.6509445261631"
"6403","1579.1255262605455","1579.1255262605455","1579.1255262605455"
"6407","2210.3970948939887","2210.3970948939887","2210.3970948939887"
"6409","2634.217099834622","2634.217099834622","2634.217099834622"
"6411","1993.2970061535045","1993.2970061535045","1993.2970061535045"
"6413","2528.026659529938","2528.026659529938","2528.026659529938"
"6415","1573.1586265986277","1573.1586265986277","1573.1586265986277"
"6417","2722.716271985329","2722.716271985329","2722.716271985329"
"6419","3030.6253182821483","3030.6253182821483","3030.6253182821483"
"6423","1581.1307722684921","1581.1307722684921","1581.1307722684921"
"6425","1719.7819342897183","1719.7819342897183","1719.7819342897183"
"6427","2242.161335277417","2242.161335277417","2242.161335277417"
"6429","2233.6308066945717","2233.6308066945717","2233.6308066945717"
"6431","2355.7629282947896","2355.7629282947896","2355.7629282947896"
"6433","917.1641658758627","917.1641658758627","917.1641658758627"
"6435","1808.3443727207596","1808.3443727207596","1808.3443727207596"
"6437","1712.016222832926","1712.016222832926","1712.016222832926"
"6439","2012.5582711745858","2012.5582711745858","2012.5582711745858"
"6441","2186.744423211639","2186.744423211639","2186.744423211639"
"6443","1702.9811597155465","1702.9811597155465","1702.9811597155465"
"6447","2728.3053470703326","2728.3053470703326","2728.3053470703326"
"6449","2378.2717323651614","2378.2717323651614","2378.2717323651614"
"6453","2923.110955502104","2923.110955502104","2923.110955502104"
"6455","3893.172498649942","3893.172498649942","3893.172498649942"
"6459","1115.5731885697082","1115.5731885697082","1115.5731885697082"
"6461","1909.8180303719805","1909.8180303719805","1909.8180303719805"
"6463","2505.541857897901","2505.541857897901","2505.541857897901"
"6465","2696.686546486601","2696.686546486601","2696.686546486601"
