"Step","test-model_062021 - Train RMSE (meters)","test-model_062021 - Train RMSE (meters)__MIN","test-model_062021 - Train RMSE (meters)__MAX"
"600","7256.390846061789","7256.390846061789","7256.390846061789"
"602","7465.882584865375","7465.882584865375","7465.882584865375"
"604","8401.452521352267","8401.452521352267","8401.452521352267"
"606","10436.827540863978","10436.827540863978","10436.827540863978"
"608","10925.79187713859","10925.79187713859","10925.79187713859"
"610","3795.719787303552","3795.719787303552","3795.719787303552"
"612","9587.814209525324","9587.814209525324","9587.814209525324"
"614","8542.6175743454","8542.6175743454","8542.6175743454"
"616","6878.023566434441","6878.023566434441","6878.023566434441"
"618","5709.432223512948","5709.432223512948","5709.432223512948"
"620","5924.001709419432","5924.001709419432","5924.001709419432"
"622","8196.561821769516","8196.561821769516","8196.561821769516"
"626","11118.937093995079","11118.937093995079","11118.937093995079"
"628","9737.996194755295","9737.996194755295","9737.996194755295"
"630","9594.974427261188","9594.974427261188","9594.974427261188"
"632","10760.420428432657","10760.420428432657","10760.420428432657"
"634","9086.580183238473","9086.580183238473","9086.580183238473"
"636","8278.271121344353","8278.271121344353","8278.271121344353"
"638","10003.684080517553","10003.684080517553","10003.684080517553"
"640","5421.260634032118","5421.260634032118","5421.260634032118"
"642","12852.151967359712","12852.151967359712","12852.151967359712"
"644","5802.683149206034","5802.683149206034","5802.683149206034"
"646","7592.070028711657","7592.070028711657","7592.070028711657"
"648","10233.978962697527","10233.978962697527","10233.978962697527"
"650","8890.253391108929","8890.253391108929","8890.253391108929"
"652","12473.708158889813","12473.708158889813","12473.708158889813"
"654","8864.563541113832","8864.563541113832","8864.563541113832"
"656","9999.379794438366","9999.379794438366","9999.379794438366"
"658","12216.723203246342","12216.723203246342","12216.723203246342"
"660","6440.404468223818","6440.404468223818","6440.404468223818"
"662","11664.182648292257","11664.182648292257","11664.182648292257"
"664","4541.5980468022435","4541.5980468022435","4541.5980468022435"
"666","10014.291921562757","10014.291921562757","10014.291921562757"
"668","11191.052602669371","11191.052602669371","11191.052602669371"
"670","14645.87868276044","14645.87868276044","14645.87868276044"
