"Step","test-model_231757 - Train RMSE (meters)","test-model_231757 - Train RMSE (meters)__MIN","test-model_231757 - Train RMSE (meters)__MAX"
"315","1.3905441603577022","1.3905441603577022","1.3905441603577022"
"319","1.1848842019428967","1.1848842019428967","1.1848842019428967"
"325","1.4666463518180752","1.4666463518180752","1.4666463518180752"
"327","1.7881205381986438","1.7881205381986438","1.7881205381986438"
"333","1.3946769916019732","1.3946769916019732","1.3946769916019732"
"335","0.9903547526067324","0.9903547526067324","0.9903547526067324"
"341","1.1106056050253101","1.1106056050253101","1.1106056050253101"
"343","1.2563601810855474","1.2563601810855474","1.2563601810855474"
"345","1.0662950171284007","1.0662950171284007","1.0662950171284007"
"347","1.4191289521673633","1.4191289521673633","1.4191289521673633"
"349","1.0374073814507496","1.0374073814507496","1.0374073814507496"
"351","0.6765562255427469","0.6765562255427469","0.6765562255427469"
"355","1.1917132372970587","1.1917132372970587","1.1917132372970587"
"369","1.2798932032437687","1.2798932032437687","1.2798932032437687"
"371","1.1211674363646047","1.1211674363646047","1.1211674363646047"
"375","0.9051195855454852","0.9051195855454852","0.9051195855454852"
"379","1.2387635167343891","1.2387635167343891","1.2387635167343891"
"385","0.9858920200214153","0.9858920200214153","0.9858920200214153"
"389","1.1175190360306209","1.1175190360306209","1.1175190360306209"
"393","1.3267330280236962","1.3267330280236962","1.3267330280236962"
"395","1.1930219856979856","1.1930219856979856","1.1930219856979856"
"419","1.215548295687658","1.215548295687658","1.215548295687658"
"423","1.1706506054832964","1.1706506054832964","1.1706506054832964"
"427","1.3488891269600534","1.3488891269600534","1.3488891269600534"
"443","1.1956142967052128","1.1956142967052128","1.1956142967052128"
"447","1.1166668725843856","1.1166668725843856","1.1166668725843856"
"449","0.6474795101488122","0.6474795101488122","0.6474795101488122"
"451","1.2837180580689456","1.2837180580689456","1.2837180580689456"
"453","1.167798390291767","1.167798390291767","1.167798390291767"
"455","1.1126237500403033","1.1126237500403033","1.1126237500403033"
"459","1.036873943381205","1.036873943381205","1.036873943381205"
"461","0.829200118714364","0.829200118714364","0.829200118714364"
"467","0.838910706782319","0.838910706782319","0.838910706782319"
"469","0.9192300126447409","0.9192300126447409","0.9192300126447409"
"471","1.0907553411821194","1.0907553411821194","1.0907553411821194"
"481","0.9370185887580356","0.9370185887580356","0.9370185887580356"
"487","0.7431756919722878","0.7431756919722878","0.7431756919722878"
"489","0.938947513795321","0.938947513795321","0.938947513795321"
"493","1.0263052212985713","1.0263052212985713","1.0263052212985713"
"496","1.048677970040385","1.048677970040385","1.048677970040385"
"500","0.7895193005232631","0.7895193005232631","0.7895193005232631"
"508","1.067949680250202","1.067949680250202","1.067949680250202"
"510","1.232139978346216","1.232139978346216","1.232139978346216"
"518","1.236357388745169","1.236357388745169","1.236357388745169"
"532","1.2355748393210475","1.2355748393210475","1.2355748393210475"
"536","0.8319851141661682","0.8319851141661682","0.8319851141661682"
"540","0.988950118539777","0.988950118539777","0.988950118539777"
"546","1.2648707838745","1.2648707838745","1.2648707838745"
"548","1.056761334587914","1.056761334587914","1.056761334587914"
"554","1.102411146151608","1.102411146151608","1.102411146151608"
"556","0.8764955818077972","0.8764955818077972","0.8764955818077972"
"562","1.1728074496674044","1.1728074496674044","1.1728074496674044"
"568","0.8512868872673234","0.8512868872673234","0.8512868872673234"
"580","0.6722486255542328","0.6722486255542328","0.6722486255542328"
"584","1.063562927382303","1.063562927382303","1.063562927382303"
"590","1.0333057489610113","1.0333057489610113","1.0333057489610113"
"602","0.7359123776434373","0.7359123776434373","0.7359123776434373"
